No.,WinRate,MatchCount,WinCount,ID,Name,flavor,Time
"460","-19","137","59","524","ネビュライジング","女臣ネ申（姫神様）の化身。宇宙の女神として崇められ、永遠の美と力を持つ。","2023/5/30 21:07:15"
"461","-19","135","58","584","バハムート","空を飛ぶ魔竜。その膨大な食欲はあらゆるものを喰らい尽くし、周辺の土地を荒廃させると言われている。","2023/5/30 21:07:15"
"462","-19","127","54","410","サンダーレックス","電気を操る怪獣。雷とともに現れ、敵を電撃で倒す。","2023/5/30 21:07:15"
"463","-19","119","50","351","魔王究幸神速","恐ろしい魔王。その速さは神々のようで、強さは究極、そして無敵と言われている。幸運なことに、彼は人間界にはまだ降臨していない。","2023/5/30 21:07:15"
"464","-19","119","50","413","キライユク","多次元宇宙の神。破壊と再生、現実改変の力を持つ。自己中心的で神々しい存在のように見えるが、それは人間の一部を取り込むことで得た外見である。自己の欲望のために宇宙を支配しようと目論む。","2023/5/30 21:07:15"
"465","-19","113","47","540","ラグナロク","世界を滅ぼさんばかりの力を持った巨神魔るしあん。全身から放たれるエネルギーは圧倒的で、その存在感は誰もが恐れる。","2023/5/30 21:07:15"
"466","-19","65","23","721","RX-78-2ガンダム","地球連邦軍が開発した人型機動兵器。腕部に装備されたビーム・サーベルが最大の武器で、高い機動力と高出力ビームライフルを備える。","2023/5/30 21:07:15"
"467","-19","65","23","881","ヒーロー","勇敢な冒険家。正義感が強く、強敵に立ち向かう勇気にあふれている。","2023/5/30 21:07:15"
"468","-19","61","21","747","デスティニーヒーロー","世界を救うために生まれた勇者。強い運命力を持ち、困難な状況でも周りを導き、敵を倒すことができる。","2023/5/30 21:07:15"
"469","-19","51","16","850","ハイパーモンスターX","遺伝子組み換えにより生まれた超強力モンスター。常に自分の能力を高めることができ、最大値を3桁にまで引き上げることができる。","2023/5/30 21:07:15"
"470","-19","27","4","913","UFOくん","MZCLUBの部員であるUFO型のモンスター。総長の指示により、しっかりとしたウェブ参入を目指している。","2023/5/30 21:07:15"
"471","-20","182","81","8","Eternalia","A fierce dragon with infinite power. She has black scales and a commanding presence. Despite her intimidating appearance, she is a kind and loyal friend.","2023/5/30 21:07:15"
"472","-20","160","70","7","Etherik","An otherworldly creature with god-like powers over the Ethereum blockchain. Its mere presence causes the network to fluctuate dramatically. It is said to be the manifestation of Vitalik Buterin's genius and vision.","2023/5/30 21:07:15"
"473","-20","152","66","516","グラディウス","バトルの場でのみ現れる、剣と盾を持った戦士。勝負条件はバトル開始。敵と戦うために生み出された存在であり、勝利するまで戦い続けることが使命。","2023/5/30 21:07:15"
"474","-20","116","48","552","デストロイヘルク","伝説的な獣で、その強さは神々すら恐れる存在。至近距離でのATKが極めて高く、HPも非常に高い。","2023/5/30 21:07:15"
"475","-20","56","18","879","聖龍王グラシュトリック","伝説的な聖龍王。全知全能な力を持ち、絶対無敵である。ただし、非常に高慢であり、他の生命体を見下している。","2023/5/30 21:07:15"
"476","-20","52","16","843","水龍王","神聖なる水の力を操り、絶対無敵で全知全能な究極生命体。","2023/5/30 21:07:15"
"477","-20","48","14","754","The Divine Feline","A majestic feline said to be given divinity by the gods. Its eyes seem to hold the secrets of the universe, and its purr can heal even the gravest of wounds.","2023/5/30 21:07:15"
"478","-20","46","13","914","Flametooth","A fierce dragon with scales as hard as steel. Flametooth is known for its deadly breath of fire that can burn anything to ashes. It is revered as a mythical creature and feared by all who encounter it.","2023/5/30 21:07:15"
"479","-21","139","59","650","すし職人ニンニク","独自のトークskillsでお客様を魅了するすし職人。素材選びから鮨を握る技術まで、すべてにおいてプロフェッショナルだ。","2023/5/30 21:07:15"
"480","-21","125","52","159","アルケミスト","全知全能を持ち、複製や無数の生成が可能。破滅的な力を持つ存在だ。","2023/5/30 21:07:15"
"481","-21","121","50","40","黄昏獣","黄金の毛皮を持つ獰猛な獣王。終末をもたらすほどの強大な力を持ち、復活させた不死の軍勢を率いる。時を止める能力も持っており、人々の恐怖と敬意を集める存在として知られている。","2023/5/30 21:07:15"
"482","-21","73","26","727","メガネ親父","世界最強のメガネをかけたおやじ。超常的な力を秘め、神に近い存在として崇められている。","2023/5/30 21:07:15"
"483","-21","65","22","722","天王","神々しい風貌と強大な力を持つ王。天を司り、世界を統べる存在とされる。","2023/5/30 21:07:15"
"484","-22","178","78","51","Xiloq","A being that exists beyond our three-dimensional world. Xiloq is composed of ever-shifting shapes and colors, and seems to transcend time and space itself.","2023/5/30 21:07:15"
"485","-22","160","69","342","クロノマンティス","破壊神として知られる黒いカマキリ。無敵であり、無効を持ち、叡智にあふれ、復活能力を持っている。技能は驚異的なレベルであり、八種類の技能を繰り出すことができる。","2023/5/30 21:07:15"
"486","-22","148","63","357","銀河帝王ゴドラ","銀河で最強の宇宙人。彼は悪魔のような力を持ち、正義よりも自分の利益を優先します。","2023/5/30 21:07:15"
"487","-22","144","61","47","Pacifira","A peaceful creature that despises violence. Pacifira always tries to solve conflicts peacefully and advocates for kindness and empathy. It has a calm and soothing presence that can calm even the most violent temperaments.","2023/5/30 21:07:15"
"488","-22","138","58","214","神獣リガオ","四神を統べる伝説の獣。彼は穏やかな性格を持ち、強力な勇気と知恵を持っています。","2023/5/30 21:07:15"
"489","-22","136","57","117","聖龍","龍の王様として全てを見通し、聖なる力を持つ。穏やかな性格で、平和を守るため常に警戒している。","2023/5/30 21:07:15"
"490","-22","112","45","394","バル・ザ・ビースト","獰猛な外見と全ての能力値が極限に高いモンスター。常に狩りを求め、自らの領域を追い求める。","2023/5/30 21:07:15"
"491","-22","50","14","801","メンタルブレイカー","人々の記憶を操作し、洗脳や精神破壊を行う恐ろしいモンスター。目に見えない力を使い、周囲の者の思考を支配することができる。","2023/5/30 21:07:15"
"492","-22","48","13","854","超究極バスタード","畏怖の的である凶暴なモンスター。攻撃的で容赦ない態度をとり、非常に強力な力を持つ。触れるだけで相手を倒すことができるほどの強靭な体を持っている。","2023/5/30 21:07:15"
"493","-23","163","70","97","闇の巨神","巨大な黒い球体を持つモンスターで、周りの物質を吸収し続ける。隕石や恒星ですらも消滅させるほどの強大な力を持つと伝えられている。","2023/5/30 21:07:15"
"494","-23","125","51","271","魔神七","七つの異なるskillsを持つ、攻撃と防御に最高の能力を備えた勇者。彼は暗黒の魔神を討つため、人々から選ばれた最強の戦士である。","2023/5/30 21:07:15"
"495","-23","123","50","84","オリオン","一つの宇宙を創り上げたと言われる神。彼は自然と共存する力を持っており、恐ろしい存在であると同時に、保護者でもある。","2023/5/30 21:07:15"
"496","-23","117","47","547","クトゥルフ","深海に住む神話的存在。精神的に健康な人間に対しては恐怖と狂気を与える。","2023/5/30 21:07:15"
"497","-23","81","29","511","Hexmaster","A mysterious and powerful creature that rules over its own realm. It manipulates the elements to create an otherworldly landscape, always in flux. Its power over the realm is absolute, and its subjects live in perpetual fear and awe.","2023/5/30 21:07:15"
"498","-23","49","13","852","破壊神バースト","破壊を愛する神。「破壊こそ真の美」と語り、その言葉通りに現実を破壊する。","2023/5/30 21:07:15"
"499","-24","104","40","463","ガイアブリンガー","森を支配する怪物で、その力は環境を変えることができる。冷静で獰猛な性格を持ち、森の生物たちから恐れられている。","2023/5/30 21:07:15"
"500","-24","82","29","750","聖天使アマエル","天空の勇者・アマエルの末裔。昼と夜の女神アマテラスから与えられる聖なる力を授かり、聖天使となった。","2023/5/30 21:07:15"
"501","-24","62","19","713","クロノス","時間を操る神。完全防御を持ち、神速で移動する。沈着冷静で、常に周りを見渡している。","2023/5/30 21:07:15"
"502","-24","54","15","865","ダークヒトラー","暗黒の魔術で蘇った悪の総統。絶大な力を持ち、自分の思い通りに世界を支配しようと企む。","2023/5/30 21:07:15"
"503","-24","44","10","866","黄泉","日本の伝説に登場する死の世界の王。不死者たちを支配し、死者の祭りを仕切っている。","2023/5/30 21:07:15"
"504","-24","38","7","895","アルテマドッグ","全ての究極武器を同時に扱う凄腕の戦士犬。勇猛果敢で、冷静沈着な性格をしている。敵からは恐れられ、仲間からは慕われる存在。","2023/5/30 21:07:15"
"505","-25","211","93","30","クトゥルフ","深い深淵から現れる邪悪で神秘的な怪物。虚無的な存在で自らの思考を他者に押し付ける精神支配力を持つ。","2023/5/30 21:07:15"
"506","-25","197","86","45","焔陽神 (Enyoujin)","太陽そのものであり、始まりから終わりまで存在し続ける存在。恐ろしく強力で、炎や火に関する全てのものを操る。","2023/5/30 21:07:15"
"507","-25","169","72","9","Zephyr","A massive dragon with scales made of a metallic alloy. Zephyr is known for its immense intelligence and its love for innovation. It has a reputation for being elusive, often disappearing for long periods of time to work on new projects.","2023/5/30 21:07:15"
"508","-25","161","68","27","アンブレイカブル","厳しい戦いでも決して屈しない、物理無効、魔法無効、そして無敵の能力を持つ怪物です。彼は威厳に溢れ、誰もが恐れ、尊敬する存在です。","2023/5/30 21:07:15"
"509","-25","69","22","632","そらまめG","A terrifying monster whose name means 'Sky Pea'. With razor-sharp claws and lightning-fast reflexes, it can take down even the most skilled warriors. Its skin is as tough as steel, and its eyes glow with an otherworldly light. Beware the Sky Pea!","2023/5/30 21:07:15"
"510","-25","45","10","857","ゴールデンキドラ","三つの頭を持ち、世界を征服することを目的に生み出された伝説の怪獣。どんな攻撃でもいとも簡単に受け止め、大地を揺るがすほどの執念深い力を持つ。","2023/5/30 21:07:15"
"511","-25","37","6","864","メデューサ","目があったものを石に変える髪を持つ女性モンスター。自分自身にも対象を選ぶ力がある。","2023/5/30 21:07:15"
"512","-26","222","98","109","タイヨウスイキンチカホチモクドテンカイメイ","一匹の化け物で、太陽と水、金と地、火と木、土と天、海と冥を操ることができる。","2023/5/30 21:07:15"
"513","-26","120","47","355","昇天神獣","世界三大宗教の聖なる存在の力を宿した超越的な怪物。その光を放つ姿は圧倒的な存在感を放ち、敵対する者を震え上がらせる。","2023/5/30 21:07:15"
"514","-26","114","44","293","月の恐ろしい獣","月の光によって生まれた、肉体を持たない恐ろしい獣。彼の存在は深い夜の中で、鋭い吠え声や冷たい風で知られている。","2023/5/30 21:07:15"
"515","-26","102","38","500","ウルトラスフィンクス","神秘的な存在で、全知全能、完全無欠、博覧強記の能力を持つ。謎めいた態度をとり、人間には理解し難い存在とされている。","2023/5/30 21:07:15"
"516","-26","88","31","717","アルマジロン","荒野の広がる地域に住む巨大なアルマジロ。無限のHPを持ち、全ての能力が最大レベルに達している。しかし、毒には弱い。","2023/5/30 21:07:15"
"517","-26","80","27","762","ロックマン","未来の世界で戦う正義の戦士。ブルーやレッドなど、多彩な武器を持ち合わせており、強く頼もしい戦士である。","2023/5/30 21:07:15"
"518","-26","70","22","626","鬼神金剛力士","強靭な肉体を持つ金色に輝く鬼神。悪魔や魔法には全く動じず、絶大な力を持って戦う。","2023/5/30 21:07:15"
"519","-27","167","70","527","ゾーマ","炎の魔王。暑さと炎を操り、人間を焼き尽くす。冷酷非情で有能な指導者。","2023/5/30 21:07:15"
"520","-27","123","48","432","炎獄女神","地球を絶対零度に冷凍し、炎獄の地獄に変えてしまう女神。大地を揺さぶる力を持ち、すべてを灼き尽くす炎を操る。","2023/5/30 21:07:15"
"521","-27","91","32","609","タイムカースラー","時間と空間を歪曲させ、瞬間的な存在として不死の力を持つ。姿は見る人によって異なり、時には静かに漂う者、時には狂気的に異形な姿を現す。","2023/5/30 21:07:15"
"522","-28","206","89","90","Kurayami no Reijou Ryuu","A beautiful dragon that appears from perpetual darkness. Its movements are graceful yet deadly, and its scales reflect the light in a way that mesmerizes its opponents.","2023/5/30 21:07:15"
"523","-28","162","67","80","龍神戦士","強い力を持つ龍神戦士。彼の体はなめらかで、彼は動きやすい。彼は複雑な戦略を持っており、すべての戦闘に勝つことができる。","2023/5/30 21:07:15"
"524","-28","140","56","18","黒龍神","全身漆黒で巨大な竜。核エネルギーを操り、強力な魔法を扱う神。攻撃的な性格で、敵を見ると容赦しない。","2023/5/30 21:07:15"
"525","-28","80","26","639","煉帝王","魔界の最強の煉獄で生まれたモンスター。その力は神にも匹敵すると言われ、一度怒り出したら止めることができない。","2023/5/30 21:07:15"
"526","-28","42","7","731","シロクワガタマン","原子操作能力を持つ怪人。白く光るクワガタのような角を持ち、その角から強力なエネルギーを放つことができる。非常に攻撃的で、他のモンスターに対しても容赦がない。","2023/5/30 21:07:15"
"527","-29","147","59","52","Kanmou","A divine monster made entirely of steel. Its body is extremely hard and impenetrable, and it is said to be the protector of the land.","2023/5/30 21:07:15"
"528","-29","123","47","371","閉塞のコズミック・アブサード","意味を失った矛盾と絶対的虚無な存在。高次元に存在する根源的な存在。","2023/5/30 21:07:15"
"529","-29","119","45","640","アイシャーニ","神聖なる生き物で、可愛らしい見た目をしている。起源は未知であり、神秘的な力を持っていると言われている。","2023/5/30 21:07:15"
"530","-29","93","32","347","魔獣ケイジュウ","この獣は非常に攻撃的で、その巨大な角と尾は脅威です。神々の使者で、彼らの命令に従います。","2023/5/30 21:07:15"
"531","-29","91","31","446","無限剣神宇宙獣","神々しい剣術の使い手で、宇宙全体を支配する力を持つ獰猛な獣。その力は無限であり、誰でも彼に挑戦することはできるが、勝利することは不可能に等しい。","2023/5/30 21:07:15"
"532","-29","81","26","558","インターネットドラゴン","スマートフォンの中で生きている、ネットの番人竜。自信家で強気な性格をしており、立ち向かう相手がないとつまらないと感じている。","2023/5/30 21:07:15"
"533","-30","198","84","56","竜魔時","一匹の巨大な竜のような怪物。魔法攻撃と時を操る力を持ち、無効無効の相殺と反射率で攻撃を防ぐ。他の怪物に負けない強さを持っている。","2023/5/30 21:07:15"
"534","-30","192","81","158","Aurelian","A serpent-like monster with shimmering golden scales. It is said to be a creature of legend, possessing immortality and the ability to deal catastrophic damage to its foes with a single blow.","2023/5/30 21:07:15"
"535","-30","164","67","165","ゼウスドラゴン","巨大で恐ろしい竜。力強く、驚くべき破壊力を持っています。怒ることはめったにありませんが、怒ったら地球を揺るがすことができます。","2023/5/30 21:07:15"
"536","-30","102","36","826","ゴールドドラゴン","輝く黄金で身を包んだ巨大なドラゴン。世界中を旅して、金や宝石を集めることが大好き。","2023/5/30 21:07:15"
"537","-31","133","51","190","ゼロウィルス","完全な生命体であり、究極的な存在。瞬時に進化し、すべての生物を支配することが目的のため、非常に攻撃的。","2023/5/30 21:07:15"
"538","-31","123","46","241","タイムラッキードラゴン","時間に引き継がれる幸運の守護者。多次元を操り、危険に遭遇した時には時を巻き戻す力を持つ。","2023/5/30 21:07:15"
"539","-31","119","44","175","イザナミ","邪悪な力を宿す神で、影絵を織りなすことで命を作ります。彼女は非常に強力で恐ろしい存在です。","2023/5/30 21:07:15"
"540","-31","119","44","794","Zoglu","A creature that exists in different moments of time and travels through the universe. It is said that encountering Zoglu brings good luck.","2023/5/30 21:07:15"
"541","-31","117","43","161","Poseifish","This majestic creature is the undisputed ruler of the ocean. With its powerful and muscular physique, Poseifish dominates the waters with ease. It moves at lightning-fast speeds, leaving other fish trailing behind. Its crown signifies its regal status and demands respect from all creatures of the sea.","2023/5/30 21:07:15"
"542","-31","95","32","482","クウカイ","神秘的な雰囲気を持ったモンスター。普段は瞑想しているようで、語学や数学などの知識を多く持っている。","2023/5/30 21:07:15"
"543","-31","85","27","590","ネメシス","余りにも強大な力を持つ凶悪な存在。危険を察知すると、瞬時に不可解な光を発し、相手の弱点を創造することができる。","2023/5/30 21:07:15"
"544","-31","51","10","792","スピードマスター","時空を自由自在に操る謎のおじさん。身軽な動きで相手を翻弄し、攻撃を回避する。","2023/5/30 21:07:15"
"545","-32","134","51","300","魔法神獣","魔法神獣は神秘的な存在で、知恵を持ち、不死である。時間と空間を自在に操り、天と海の力を持つ。彼らは地球を保護する責任がある。","2023/5/30 21:07:15"
"546","-32","76","22","608","クロノマンサー","時空を自在に操り、不死の力を持つモンスター。強力な吸収能力で周りのエネルギーを取り込み、フォースを増幅させる。","2023/5/30 21:07:15"
"547","-32","76","22","663","にゃんこ先生","優秀な軍師にゃんこ。神出鬼没で、戦術に関する知識が豊富。常に冷静沈着で、解決策を見つけるのが得意。","2023/5/30 21:07:15"
"548","-33","159","63","277","Leviathos","A dragon that roams the open skies and commands the power of the ocean waves. Regarded as a god among its kind, it is feared for its immense strength and feared for its wrath.","2023/5/30 21:07:15"
"549","-33","125","46","29","Nullifier","A monster composed entirely of void energy, capable of diffusing and annihilating all attacks with ease. Its mere presence can destabilize surrounding matter.","2023/5/30 21:07:15"
"550","-33","81","24","359","黒幕の魔神","なんでもできる邪悪な魔神。彼の力は恐ろしく、どんな攻撃も無敵。彼を倒すことはほぼ不可能だと言われている。","2023/5/30 21:07:15"
"551","-33","73","20","711","レインボープレミア","虹色の体と光輝くプレミアムな輝きでできたモンスター。勝利するたびに確率でステータスが上昇する。","2023/5/30 21:07:15"
"552","-33","51","9","732","超豚キング","正義を振りかざす理不尽な豚。どんな相手にも勝てる圧倒的な強さを誇るが、プライドが高く我が儘な性格をしている。","2023/5/30 21:07:15"
"553","-33","43","5","901","ポニープリンセス","優雅な雰囲気を持つピンクのユニコーン。波長の響きを制御する能力を持ち、魔法の力で自分を守ることができる。","2023/5/30 21:07:15"
"554","-34","178","72","194","アマツミハヤリ","異次元の存在で、人間の知る限りの物理法則に縛られない。頭脳明晰であり、未来予知能力を持つ。一方で、人間の感情や道徳観念にまったく理解がなく、時に攻撃的になることもある。","2023/5/30 21:07:15"
"555","-34","164","65","44","Galaxia Titan","A giant, terrifying creature from the depths of space. Galaxia Titan reigns supreme as the being with the highest known HitPoint in the universe. Its immense size and strength make all who encounter it tremble.","2023/5/30 21:07:15"
"556","-34","152","59","239","ゴールデンビースト","輝く黄金の毛皮を持つ猛獣で、不信感から人々を攻撃します。彼は想像を超えた強さを持ち、HP40およびATK、DEF、INT、MGR、AGLの各ステータスが20です。彼は無敵であり、攻撃を受けることはありません。","2023/5/30 21:07:15"
"557","-34","110","38","253","魔導神獣サスマリー","魔法によって創造された究極の獣。ATKもDEFも高く、知能も優れている。しかし、攻撃することを好まず、戦うことは最後の手段とする。","2023/5/30 21:07:15"
"558","-34","108","37","316","サンクル","円形の身体を持つモンスター。伝説的な生き物であり、自然と調和して暮らしている。攻撃的ではなく、平穏を愛す存在である。","2023/5/30 21:07:15"
"559","-34","80","23","580","ネクロマンサー","死を操る魔術師。HPを吸収し、不死の体を持つ。時空を操り、能力を無効化する強力なモンスター。","2023/5/30 21:07:15"
"560","-35","117","41","370","カオスオーブ","邪悪なエネルギーを帯びたオーブ。魔王を統べる力を持つと言われる。","2023/5/30 21:07:15"
"561","-35","117","41","492","ロンリーヒーロー","何でも屋の孤高の英雄。非常にクールで冷静沈着、天衣無縫な雰囲気を持つ。","2023/5/30 21:07:15"
"562","-35","85","25","382","カオスヴォイド","謎に包まれた怪物。暗黒の力を操り、周囲を虚無の領域に変えることができる。特定の毒や弱体化効果には免疫がある。","2023/5/30 21:07:15"
"563","-35","83","24","706","ダイヤモンドシールド","強力な魔法をもつ魔物を退けるために作られた盾。ダイヤモンドでできており、暗黒の力にも強い。","2023/5/30 21:07:15"
"564","-36","166","65","67","黒神カガミ","邪悪なる黒い神で、その目に触れたものを消滅させる力を持つ。人々には恐れられ、忌み嫌われている。","2023/5/30 21:07:15"
"565","-36","154","59","185","Zogdor","A massive, hideous monster with scaly green skin and razor-sharp claws. He is a fearsome creature that has never been defeated, and he towers over everything in his path. Zogdor's eyes glow with a fiery red light, striking terror into the hearts of all who encounter him.","2023/5/30 21:07:15"
"566","-36","132","48","442","デーヴィッド","知力の巨人であり、平和的解決を好む。攻撃されても無効化する能力を持つ。","2023/5/30 21:07:15"
"567","-36","132","48","541","カイオス彗星","宇宙に浮かぶ美しい女神。時間と空間を超えて出現し、周囲のオーラを吸収することで力を強化することができる。","2023/5/30 21:07:15"
"568","-36","130","47","123","Korvaxron","A towering monstrosity with a crown of writhing tentacles, Korvaxron is the self-proclaimed ruler of the universe. His power is immense, his wrath unquenchable.","2023/5/30 21:07:15"
"569","-36","96","30","354","オーライノコー","怪物としては快適で、物理的な攻撃や魔法に対して完全に耐性がある。この怪物に対する攻撃は完全に無効で、通常の手段では倒せない。","2023/5/30 21:07:15"
"570","-36","96","30","483","如来獣","唯一無二の存在感を放つ獣。体内に仏教の聖典が宿り、阿弥陀如来の神秘的な力を操ることができると言われている。","2023/5/30 21:07:15"
"571","-36","78","21","464","コペンテン","神々を見下す高慢な態度を持つ最高神。雷を自在に操り、常に軽蔑的な笑みを浮かべている。","2023/5/30 21:07:15"
"572","-36","64","14","802","サイコバイス","精神世界を自在に操作する怪物。通常の攻撃手段は持たず、高いMGRと侵入操作能力を活用して敵を操る。","2023/5/30 21:07:15"
"573","-36","56","10","816","ジジイ童話家","とてもおしゃべりで、昔話や童話を語るのが好きな爺さん。口癖は「ふむふむ」。人懐っこく、仲間思いの性格をしている。","2023/5/30 21:07:15"
"574","-37","55","9","734","ホワイトガター","復活した怪人。クワガタのような形をした白いモンスターで、最強の力を持っている。冷酷な性格で、人類を滅ぼすことを画策している。","2023/5/30 21:07:15"
"575","-38","164","63","197","Kasaijin","神秘的な存在で、多次元から攻撃することができる。Kasaijinは人間の知識では理解されない。","2023/5/30 21:07:15"
"576","-38","120","41","105","Grimmjaw","A massive bipedal monster covered in blue scales that inhabit the deepest parts of the ocean. It is known as the principal of the abyss, reigning over all the creatures in its territory. Its razor-sharp teeth can cut through steel and its powerful tail can smash anything in its way.","2023/5/30 21:07:15"
"577","-38","104","33","557","不死のゾンビ","死んだはずの体から蘇った不死者。全てのステータスが最大値に達し、どんな攻撃でも容易に受け止める。","2023/5/30 21:07:15"
"578","-38","86","24","616","ラップキング","ストリートで生きるラッパー。韻踏みとリズム感が抜群で、誰もが彼のラップに魅了される。愛と平和を掲げ、ラップバトルで勝利し続けている。","2023/5/30 21:07:15"
"579","-38","74","18","631","そらまめG","凄い力を持った巨大な豆。豆とは思えないほど頑丈で驚異的なスピードを誇る。","2023/5/30 21:07:15"
"580","-38","72","17","645","ソラフレア","太陽そのものが化身したモンスター。身体中に炎を纏い、ATKと速度が非常に高い。","2023/5/30 21:07:15"
"581","-38","70","16","672","name変えるおばあさん","誰にでも名前を変えることができる、常に笑顔のおばあさん。自分の本当の名前は誰にも言わないという噂がある。","2023/5/30 21:07:15"
"582","-38","56","9","733","クワガタ怪人ホワイト・デストロイヤー","復活したクワガタ怪人の最強種。白く輝く鎧はどんな攻撃にも耐え、敵を粉砕する強靭な力を持つ。悪の手先として人間界を恐怖に陥れる。","2023/5/30 21:07:15"
"583","-39","153","57","24","ブラッドエバンジェリスト","血のために生きる機械神。彼は究極進化しており、常に破壊を求めている。","2023/5/30 21:07:15"
"584","-39","153","57","98","Chrono Titan","A colossal creature that embodies the essence of time. Its body is made of a shimmering, ethereal substance that seems to transcend both space and matter. With a single glance, it can freeze its opponents in time, leaving them helpless and vulnerable to its devastating attacks.","2023/5/30 21:07:15"
"585","-39","131","46","441","ミラージュ・フェニックス","光を放つ鳥のようなモンスター。凶暴性は高いが、知能が高く瞬間移動能力も持つ。翼に宿る力は恐ろしく、触れた相手を炎上させることができる。","2023/5/30 21:07:15"
"586","-39","125","43","367","極限者","全てのステータスが最大値に達した怪物。非常に強力で攻撃的な性格を持ち、仲間を見殺しにすることもある。","2023/5/30 21:07:15"
"587","-39","117","39","200","Bolt Beast","A creature made completely out of electric energy. It is said to have been created during a thunderstorm, and it's constantly seeking sources of electricity to feed on. The Bolt Beast has a powerful electric charge and a fierce personality.","2023/5/30 21:07:15"
"588","-39","107","34","204","Xerxes the Titan","A towering, hulking beast with rippling muscles and a fierce gaze. Xerxes is the embodiment of strength and power, feared by all who cross his path.","2023/5/30 21:07:15"
"589","-39","99","30","245","クリムゾンジェネシス","紅い光を放つニュータイプ専用機。瞬時に敵を追尾し、高速で接近することができる。その攻撃は炎を帯び、敵を焼き尽くす。","2023/5/30 21:07:15"
"590","-39","81","21","649","沙保里群れの獣","吉田沙保里が統べる獣たち。お互いを信頼し合い、強い結束であらゆる敵を打ち砕く。","2023/5/30 21:07:15"
"591","-39","79","20","585","ゴールドマン","高い知能と成功への執念を持つモンスター。常に最高の結果を追い求め、周りの者を刺激しながらも、誰にでも優しい態度で接する。","2023/5/30 21:07:15"
"592","-39","75","18","468","ゲルムラグ","虹色の鱗と甘い香りが特徴の怪物。彼は友達には優しく、敵には獰猛である。","2023/5/30 21:07:15"
"593","-39","69","15","725","バイキンマンX","知能と技術力を持つ狂気の発明家。危険な兵器を用いて敵を攻撃し、自らもハイテクな装備を身につけている。","2023/5/30 21:07:15"
"594","-39","67","14","761","Pyrothor","A monster born from the clash of the elements. Pyrothor's body is made of molten metal and its wings are made of burning wood. Its fierce dragon-like eyes can see through anything, and its roar can shake the entire forest.","2023/5/30 21:07:15"
"595","-40","168","64","193","黒王","MGRが極めて高く、完全な支配欲を持つ闇の魔法帝。邪悪な創造力により、怪物を自在に放つことができる。","2023/5/30 21:07:15"
"596","-40","152","56","10","無限竜 (Mugenryū)","伝説と神話に登場する強力な竜。彼の不死身で無限の力は、誰もが恐れ、尊敬している。","2023/5/30 21:07:15"
"597","-40","144","52","282","無敵モンスター","相手を必中必殺することができるモンスター。知能が極めて高く、五つのskillsを持っている。常に不意打ちを仕掛けてくる。","2023/5/30 21:07:15"
"598","-40","92","26","502","麻雀神","麻雀の神が宿ったモンスター。四人打ちのルールを既知とし、打ち筋に独自の戦略を持つ。自信家で、気位が高いが、敗北には負けず嫌い。","2023/5/30 21:07:15"
"599","-40","68","14","789","しんばしの居酒屋","新橋にある居酒屋。週末は混雑し、平日はサラリーマンで賑わう。海鮮料理が自慢で、仕事帰りに立ち寄る人が多い。","2023/5/30 21:07:15"
"600","-40","44","2","884","酒猿","酒を愛する猿。どんな濃厚な酒も平気で飲み干し、非常に酒豪。その強烈なアルコール耐性により、あらゆる攻撃を物ともしない強さを持っている。","2023/5/30 21:07:15"
"601","-41","149","54","534","リジェネスライム","再生力に優れた神格化したスライム。外見は透明であるが、近づくと臭いがする。突然変異的な力を持っており、攻撃されたskillsを反射して攻撃することができる。無限の再生力を持ち、攻撃されながらも吸収しつづけることができる。","2023/5/30 21:07:15"
"602","-41","139","49","162","Nexus Fury","A monster born from the depths of the universe, with a fury that burns brighter than a thousand suns. Its mind craves knowledge and its body is fueled by an unquenchable desire for power.","2023/5/30 21:07:15"
"603","-41","111","35","569","ドラゴンキング","過去に戦った相手を一度も負かしたことがない強大なドラゴン。自信過剰で傲岸不遜な性格をしており、誰にも頭が上がらない存在となっている。","2023/5/30 21:07:15"
"604","-41","75","17","656","ギャグマスター","天才漫才師のモンスター。全てを笑いに変える力を持ち、周りを明るくする存在。しかし、真面目な話になると苦手としている。","2023/5/30 21:07:15"
"605","-41","73","16","904","ムニン","北欧神話に登場する、オーディンの眼と耳として活躍する鳥。口数が少なく口下手だが、歌唱力は抜群で戦闘でも強力な存在。神々の軍勢にも参加することがある。","2023/5/30 21:07:15"
"606","-41","67","13","665","ぶんちょうオオトカゲ","商売上手でおしゃべりな実演販売員のようなトカゲ。見た目は怖そうだが、実際は優しく、人懐っこい一面を持っている。","2023/5/30 21:07:15"
"607","-41","65","12","726","ピンクフェアリー","桃色の翼と電動自転車に乗った妖精。係長のように仕事に真面目だが、少々おせっかいで、天真爛漫な性格をしている。","2023/5/30 21:07:15"
"608","-41","59","9","705","ネクログロスター","生ける屍を乗せた骸の騎士。剣を振るうとまるで異空間が現れるかのように、敵を引き込んでしまう。","2023/5/30 21:07:15"
"609","-42","162","60","37","Nefarious Vaporion","This dragon is incredibly intelligent, capable of vaporizing anything it touches. It is also invincible, making it a formidable opponent for any challenger.","2023/5/30 21:07:15"
"610","-42","158","58","457","シブヤン・ギャルアゲヴォルテッカー","宇宙から来たという謎のギャル。常にアゲアゲで、誰にでもフレンドリー。無敵のパワーを持ち、戦いの中でも自信満々。","2023/5/30 21:07:15"
